trajectory_mode,effect_size,cell_id,phase,statistic,stratum,n_strata,eigengap_low,eigengap_high,mean_eigengap,n_replicates,n_available,n_rejected,rejection_rate,monte_carlo_se,status
orientation,0.25,power_design-9b869bb58e46,power_design,delta,0,3,0.007386009855196718,0.13977794033870772,0.0888112936559711,34,34,10,0.29411764705882354,0.07814248990059665,ok
orientation,0.25,power_design-9b869bb58e46,power_design,delta,1,3,0.14185769533228088,0.18649342494050347,0.1634869807452968,33,33,10,0.30303030303030304,0.08000055652754638,ok
orientation,0.25,power_design-9b869bb58e46,power_design,delta,2,3,0.18908865577608197,0.38477812820085594,0.2426084976607317,33,33,16,0.48484848484848486,0.08699885606851798,ok
orientation,0.25,power_design-9b869bb58e46,power_design,shape,0,3,0.007386009855196718,0.13977794033870772,0.0888112936559711,34,34,20,0.5882352941176471,0.08440353576228697,ok
orientation,0.25,power_design-9b869bb58e46,power_design,shape,1,3,0.14185769533228088,0.18649342494050347,0.1634869807452968,33,33,18,0.5454545454545454,0.08667841720414475,ok
orientation,0.25,power_design-9b869bb58e46,power_design,shape,2,3,0.18908865577608197,0.38477812820085594,0.2426084976607317,33,33,25,0.7575757575757576,0.07460090362383802,ok
orientation,0.25,power_design-9d879d530c71,power_design,angle,0,3,0.04963809160507998,0.16511111048883104,0.12142107893850508,34,34,23,0.6764705882352942,0.08023094083513455,ok
orientation,0.25,power_design-9d879d530c71,power_design,angle,1,3,0.16523465911205926,0.23147889930177173,0.19440351183337265,33,33,25,0.7575757575757576,0.07460090362383802,ok
orientation,0.25,power_design-9d879d530c71,power_design,angle,2,3,0.2341484003500489,0.3430296685463562,0.27188439145022925,33,33,23,0.696969696969697,0.08000055652754638,ok
orientation,0.25,power_design-9d879d530c71,power_design,delta,0,3,0.04963809160507998,0.16511111048883104,0.12142107893850508,34,34,16,0.47058823529411764,0.0856008088363528,ok
orientation,0.25,power_design-9d879d530c71,power_design,delta,1,3,0.16523465911205926,0.23147889930177173,0.19440351183337265,33,33,24,0.7272727272727273,0.07752753322022198,ok
orientation,0.25,power_design-9d879d530c71,power_design,delta,2,3,0.2341484003500489,0.3430296685463562,0.27188439145022925,33,33,25,0.7575757575757576,0.07460090362383802,ok
orientation,0.25,power_design-9d879d530c71,power_design,shape,0,3,0.04963809160507998,0.16511111048883104,0.12142107893850508,34,34,30,0.8823529411764706,0.055255084507513194,ok
orientation,0.25,power_design-9d879d530c71,power_design,shape,1,3,0.16523465911205926,0.23147889930177173,0.19440351183337265,33,33,30,0.9090909090909091,0.05004380750574367,ok
orientation,0.25,power_design-9d879d530c71,power_design,shape,2,3,0.2341484003500489,0.3430296685463562,0.27188439145022925,33,33,29,0.8787878787878788,0.05681435554915709,ok
orientation,0.25,power_design-b93ef89ed303,power_design,angle,0,3,0.030239079630838606,0.13831013158597144,0.09256343270331058,34,34,5,0.14705882352941177,0.06073871862125245,ok
orientation,0.25,power_design-b93ef89ed303,power_design,angle,1,3,0.14142727716343956,0.22231228199104958,0.1829711862492726,33,33,9,0.2727272727272727,0.07752753322022198,ok
orientation,0.25,power_design-b93ef89ed303,power_design,angle,2,3,0.22328882704489783,0.5780784970194109,0.33440184613939783,33,33,8,0.24242424242424243,0.07460090362383802,ok
orientation,0.25,power_design-b93ef89ed303,power_design,delta,0,3,0.030239079630838606,0.13831013158597144,0.09256343270331058,34,34,14,0.4117647058823529,0.08440353576228697,ok
orientation,0.25,power_design-b93ef89ed303,power_design,delta,1,3,0.14142727716343956,0.22231228199104958,0.1829711862492726,33,33,7,0.21212121212121213,0.07116472642790657,ok
orientation,0.25,power_design-b93ef89ed303,power_design,delta,2,3,0.22328882704489783,0.5780784970194109,0.33440184613939783,33,33,11,0.3333333333333333,0.08206099398622183,ok
orientation,0.25,power_design-b93ef89ed303,power_design,shape,0,3,0.030239079630838606,0.13831013158597144,0.09256343270331058,34,34,20,0.5882352941176471,0.08440353576228697,ok
orientation,0.25,power_design-b93ef89ed303,power_design,shape,1,3,0.14142727716343956,0.22231228199104958,0.1829711862492726,33,33,16,0.48484848484848486,0.08699885606851798,ok
orientation,0.25,power_design-b93ef89ed303,power_design,shape,2,3,0.22328882704489783,0.5780784970194109,0.33440184613939783,33,33,11,0.3333333333333333,0.08206099398622183,ok
