trajectory_mode,effect_size,cell_id,phase,configuration,n_replicates,n_recorded,n_available,mean_eigengap,sd_eigengap,q25_eigengap,median_eigengap,q75_eigengap,min_eigengap,max_eigengap
orientation,0.25,power_design-c2b181f4ad7f,power_design,B,100,100,100,0.06328539037735424,0.03013347458306506,0.037504020435759,0.06527774405660686,0.08305603099689764,0.010986940613233076,0.15155532260535476
orientation,0.25,power_design-c2b181f4ad7f,power_design,pooled,100,100,100,0.06011146370227121,0.03106367142050019,0.033671000192249376,0.059789755138394546,0.0806758853752574,0.006631945582212362,0.15093674238100224
orientation,0.25,power_design-fd7010f1ef00,power_design,A,100,100,100,0.06361774452815977,0.033051511494637933,0.03961437868180495,0.057287519241030926,0.08739324922436245,0.0002390177487382461,0.16375548004277046
orientation,0.25,power_design-fd7010f1ef00,power_design,B,100,100,100,0.06479285069845002,0.03167454152843707,0.04111553577867032,0.06353703339867953,0.08655471677770414,0.008822789775674689,0.1589641065662571
orientation,0.25,power_design-fd7010f1ef00,power_design,pooled,100,100,100,0.06125612800881198,0.03159970805737499,0.03557118415372029,0.05986129299372231,0.08273688231001233,0.005677767442460402,0.1580676554882694
orientation,0.25,power_primary-d47b281e5c9b,power_primary,A,100,100,100,0.06264101298539415,0.03198507192982498,0.03799168005977456,0.060318312497787324,0.08612786230637763,0.007759341841918066,0.1630020261998697
orientation,0.25,power_primary-d47b281e5c9b,power_primary,B,100,100,100,0.061162814523262145,0.030552412487730548,0.03499935909922278,0.0614093277441011,0.08125964396885735,0.016252790750986956,0.15076953913570695
orientation,0.25,power_primary-d47b281e5c9b,power_primary,pooled,100,100,100,0.05910551410308092,0.02963534201062172,0.03643066124684877,0.056174303945195486,0.08204118643678247,0.010075422860240157,0.14955651688187083
orientation,0.5,power_design-0d4641cd04c4,power_design,A,100,100,100,0.21602391810028526,0.12478227642198422,0.1282831135118243,0.1865838438843538,0.2795780202402939,0.016892730564234126,0.598196557158116
orientation,0.5,power_design-0d4641cd04c4,power_design,B,100,100,100,0.22930273880809293,0.1333402975483863,0.12508975427890023,0.21598345671112734,0.28895019244796016,0.026726815093964684,0.6133145368187273
orientation,0.5,power_design-0d4641cd04c4,power_design,pooled,100,100,100,0.21046608795733118,0.12739367799514928,0.13039804497312785,0.18607597334715362,0.2657648278602831,0.020020547101089414,0.5898177360166916
orientation,0.5,power_design-109c147a9915,power_design,A,100,100,100,0.187599677524384,0.07059730628180534,0.1491138419385064,0.17601662503546162,0.23982810578645564,0.04359057474523936,0.37639525079298025
orientation,0.5,power_design-109c147a9915,power_design,B,100,100,100,0.18014405546780732,0.06997494135438406,0.1303538221275363,0.18286678301968196,0.22535795628293448,0.02699125063597696,0.3727493840714361
orientation,0.5,power_design-109c147a9915,power_design,pooled,100,100,100,0.18254039362285435,0.06742635019989474,0.1388392514019947,0.17796764572748824,0.22329937719732615,0.026678793400435163,0.3707904299078658
orientation,0.5,power_design-13e5537dcaa2,power_design,A,100,100,100,0.1360520021291859,0.0718342451893526,0.06769422658987798,0.14133425445583028,0.1939390065182563,0.015518261163054436,0.276890756277893
orientation,0.5,power_design-13e5537dcaa2,power_design,B,100,100,100,0.1278803076104821,0.06224064261842181,0.08153591719200691,0.11857619719392279,0.1701692966672797,0.0147557286514165,0.30452415723264814
orientation,0.5,power_design-13e5537dcaa2,power_design,pooled,100,100,100,0.12153984880567288,0.06982088934056738,0.05438987565074792,0.12365335476252523,0.17616888731865224,0.009293433942782592,0.28301299991975193
orientation,0.5,power_design-2a8b28b589d4,power_design,A,100,100,100,0.1818971498341563,0.11869479294573601,0.09253038950760835,0.1543318453938326,0.2302999228699583,0.03607480483518655,0.5619187312098702
orientation,0.5,power_design-2a8b28b589d4,power_design,B,100,100,100,0.20111301546407512,0.11982905739168113,0.12485840674237514,0.18211383855106003,0.24630045051561367,0.02970835732016286,0.6531079065309371
orientation,0.5,power_design-2a8b28b589d4,power_design,pooled,100,100,100,0.17967218478985114,0.11927352465424683,0.09668788356160431,0.15803205789125183,0.21880203677051188,0.0015433583818352803,0.6027151261636844
orientation,0.5,power_design-4f59277368a0,power_design,A,100,100,100,0.2584502022033339,0.16101044523612992,0.13743390134081523,0.21515020725091544,0.36217077042244655,0.01907726109855551,0.6415392678216522
orientation,0.5,power_design-4f59277368a0,power_design,B,100,100,100,0.2745527841334452,0.16516807606848885,0.1359991975329529,0.23265814509364582,0.3751517323434149,0.03375945949225179,0.6826764096545661
orientation,0.5,power_design-4f59277368a0,power_design,pooled,100,100,100,0.25999174996502217,0.15938659462926844,0.14455464467069273,0.20993052371577955,0.3504661967208346,0.020530094176062108,0.6535465594039866
orientation,0.5,power_design-623e54066414,power_design,A,100,100,100,0.07000445822578547,0.03606945710395254,0.041401171341573645,0.06191486485103753,0.10116043502119224,0.004718673863561507,0.15827337660847351
orientation,0.5,power_design-623e54066414,power_design,B,100,100,100,0.06514120391214333,0.03475718259630521,0.04167515759663319,0.061608676385879635,0.08463449449918903,0.007967789508157574,0.19076047004543417
orientation,0.5,power_design-623e54066414,power_design,pooled,100,100,100,0.058362203786858455,0.029369906033714664,0.03415927984974908,0.05394560779447499,0.07587566473773964,0.004181507705268039,0.14825457277107684
