trajectory_mode,effect_size,checkpoint,measurement_space,scope,is_joint,statistic,median,mean,sd,n_available,anchor_median,excess_over_anchor
shape,0.25,population_standardized,standardized_feature,joint,True,delta,1.305005158340876,1.4308819180015278,1.0103237366514506,500,0.0,1.305005158340876
shape,0.5,population_standardized,standardized_feature,joint,True,delta,1.985065864370661,2.2364898228007983,1.6120334415119706,500,0.0,1.985065864370661
shape,0.75,population_standardized,standardized_feature,joint,True,delta,2.736064146697956,2.999180544285921,1.9943488448140843,500,0.0,2.736064146697956
shape,1.0,population_standardized,standardized_feature,joint,True,delta,3.7463094380207806,3.839675113630597,2.354527400509505,500,0.0,3.7463094380207806
shape,0.25,observed_standardized,standardized_feature,expression,False,shape,0.038470792921091214,0.040745195076447076,0.017609091895078675,500,0.010570845565075702,0.02789994735601551
shape,0.5,observed_standardized,standardized_feature,expression,False,shape,0.054909510840142506,0.057687795580146535,0.025452151193990042,500,0.010570845565075702,0.0443386652750668
shape,0.75,observed_standardized,standardized_feature,expression,False,shape,0.06307945178771018,0.06806506396141337,0.030849336564148094,500,0.010570845565075702,0.05250860622263448
shape,1.0,observed_standardized,standardized_feature,expression,False,shape,0.07539184717415054,0.07863028947795492,0.03424382576617257,500,0.010570845565075702,0.06482100160907484
shape,0.25,observed_standardized,standardized_feature,methylation,False,shape,0.023227517813804714,0.024288928047494947,0.009817051093036842,500,0.010999690457148336,0.012227827356656378
shape,0.5,observed_standardized,standardized_feature,methylation,False,shape,0.03410483853953146,0.03542273641806006,0.014575111638779432,500,0.010999690457148336,0.023105148082383124
shape,0.75,observed_standardized,standardized_feature,methylation,False,shape,0.04488264957903361,0.04536732206329612,0.01737733042784823,500,0.010999690457148336,0.03388295912188527
shape,1.0,observed_standardized,standardized_feature,methylation,False,shape,0.05481028133444529,0.05440871164841782,0.018715592370788448,500,0.010999690457148336,0.043810590877296954
shape,0.25,observed_standardized,standardized_feature,proteomics,False,shape,0.043095185677148096,0.045773604442038894,0.022003805200124914,500,0.006304149063712896,0.0367910366134352
shape,0.5,observed_standardized,standardized_feature,proteomics,False,shape,0.05695271396813836,0.061792758521595756,0.02845954261766537,500,0.006304149063712896,0.050648564904425465
shape,0.75,observed_standardized,standardized_feature,proteomics,False,shape,0.06912585535104039,0.07301612657032898,0.035137009584238134,500,0.006304149063712896,0.0628217062873275
shape,1.0,observed_standardized,standardized_feature,proteomics,False,shape,0.07770713108661803,0.0848153063278452,0.03948728723944961,500,0.006304149063712896,0.07140298202290514
shape,0.25,observed_standardized,standardized_feature,joint,True,shape,0.02826716773440607,0.029874065356559062,0.013343448773717367,500,0.005604723297484347,0.022662444436921725
shape,0.5,observed_standardized,standardized_feature,joint,True,shape,0.0412609532911026,0.0431644736464548,0.018819449905113795,500,0.005604723297484347,0.035656229993618255
shape,0.75,observed_standardized,standardized_feature,joint,True,shape,0.0500109332382192,0.05298911914736973,0.0236660043366701,500,0.005604723297484347,0.04440620994073485
shape,1.0,observed_standardized,standardized_feature,joint,True,shape,0.061362044271053705,0.06334407849327171,0.02692091235230868,500,0.005604723297484347,0.055757320973569356
shape,0.25,pls_latent,pls_latent,joint,True,shape,0.030663904940801272,0.032713145891502024,0.015280724266361298,500,0.005757076584734662,0.024906828356066613
shape,0.5,pls_latent,pls_latent,joint,True,shape,0.04872677362725709,0.05209412685819129,0.023855674478880134,500,0.005757076584734662,0.042969697042522424
shape,0.75,pls_latent,pls_latent,joint,True,shape,0.06669125061791828,0.0703042237937716,0.033469119305536796,500,0.005757076584734662,0.060934174033183616
shape,1.0,pls_latent,pls_latent,joint,True,shape,0.088066721614909,0.09199435705073711,0.04211439196135707,500,0.005757076584734662,0.08230964503017434
shape,0.25,population_native,native_omic_units,expression,False,shape,0.03489774987207578,0.03618493631935608,0.015686907766160697,500,1.0754384912420657e-15,0.0348977498720747
shape,0.5,population_native,native_omic_units,expression,False,shape,0.05018231669578753,0.05272000541698386,0.022014093509900006,500,1.0754384912420657e-15,0.050182316695786454
shape,0.75,population_native,native_omic_units,expression,False,shape,0.059208345460640875,0.06273250549513343,0.028132035332415734,500,1.0754384912420657e-15,0.0592083454606398
shape,1.0,population_native,native_omic_units,expression,False,shape,0.07025036237172472,0.07306833135086721,0.030422373569997628,500,1.0754384912420657e-15,0.07025036237172365
shape,0.25,population_native,native_omic_units,methylation,False,shape,0.016832490232027535,0.01612440713964656,0.007946328709774728,500,1.465672132269263e-15,0.01683249023202607
shape,0.5,population_native,native_omic_units,methylation,False,shape,0.026709029501483118,0.026744468908292705,0.010120399725279205,500,1.465672132269263e-15,0.026709029501481654
shape,0.75,population_native,native_omic_units,methylation,False,shape,0.03509586831803804,0.035914177281266405,0.011518409583880946,500,1.465672132269263e-15,0.03509586831803658
shape,1.0,population_native,native_omic_units,methylation,False,shape,0.04483936843088607,0.045444444399227485,0.013101215426279015,500,1.465672132269263e-15,0.0448393684308846
shape,0.25,population_native,native_omic_units,proteomics,False,shape,0.03678476207579361,0.03913953504356047,0.017648038543904225,500,1.15934074729923e-15,0.036784762075792454
shape,0.5,population_native,native_omic_units,proteomics,False,shape,0.05154441346896168,0.05572562105214671,0.02422896614936991,500,1.15934074729923e-15,0.05154441346896052
shape,0.75,population_native,native_omic_units,proteomics,False,shape,0.06246395777361904,0.06634580514879616,0.029715242866252354,500,1.15934074729923e-15,0.06246395777361788
shape,1.0,population_native,native_omic_units,proteomics,False,shape,0.07464809291574825,0.07823289429047896,0.03285317476915951,500,1.15934074729923e-15,0.07464809291574709
shape,0.25,population_standardized,standardized_feature,expression,False,shape,0.03729743317944842,0.03966988597190657,0.017587033534574577,500,8.614169983718292e-16,0.03729743317944756
shape,0.5,population_standardized,standardized_feature,expression,False,shape,0.05507281833293154,0.05728840766937992,0.025833291326100953,500,8.614169983718292e-16,0.05507281833293068
shape,0.75,population_standardized,standardized_feature,expression,False,shape,0.06394976323065582,0.06760012409053921,0.03102396858526757,500,8.614169983718292e-16,0.06394976323065496
shape,1.0,population_standardized,standardized_feature,expression,False,shape,0.07463016912419951,0.07858300010428557,0.034360040319838865,500,8.614169983718292e-16,0.07463016912419865
shape,0.25,population_standardized,standardized_feature,methylation,False,shape,0.02024964431131939,0.020833956947027298,0.009928496508606827,500,9.438927705827528e-16,0.020249644311318447
shape,0.5,population_standardized,standardized_feature,methylation,False,shape,0.03231406718011922,0.03345547845077234,0.014635721802438356,500,9.438927705827528e-16,0.032314067180118276
shape,0.75,population_standardized,standardized_feature,methylation,False,shape,0.04370043797475079,0.04428162299115352,0.017963412576768766,500,9.438927705827528e-16,0.043700437974749845
shape,1.0,population_standardized,standardized_feature,methylation,False,shape,0.05401457387949017,0.05384449924980424,0.0190302162067997,500,9.438927705827528e-16,0.05401457387948923
shape,0.25,population_standardized,standardized_feature,proteomics,False,shape,0.04218389750997489,0.045411530597218,0.022173746028691987,500,9.077742552780283e-16,0.04218389750997398
shape,0.5,population_standardized,standardized_feature,proteomics,False,shape,0.05651790574830462,0.06173185454359739,0.02849521767846953,500,9.077742552780283e-16,0.05651790574830371
shape,0.75,population_standardized,standardized_feature,proteomics,False,shape,0.06888123804945027,0.07303658847464338,0.03540953363734546,500,9.077742552780283e-16,0.06888123804944937
shape,1.0,population_standardized,standardized_feature,proteomics,False,shape,0.07784976882216205,0.08504909031104514,0.03981910579897878,500,9.077742552780283e-16,0.07784976882216114
shape,0.25,population_standardized,standardized_feature,joint,True,shape,0.027511038004919365,0.029517146802770386,0.013629803688235098,500,1.0728247560909772e-15,0.027511038004918293
shape,0.5,population_standardized,standardized_feature,joint,True,shape,0.04094547887896265,0.043077299123922046,0.019202138666591484,500,1.0728247560909772e-15,0.04094547887896158
shape,0.75,population_standardized,standardized_feature,joint,True,shape,0.050061523118724596,0.053029702443385,0.024062425149600917,500,1.0728247560909772e-15,0.05006152311872352
shape,1.0,population_standardized,standardized_feature,joint,True,shape,0.06142311327870278,0.06367945556583485,0.02711429584289087,500,1.0728247560909772e-15,0.0614231132787017
